00:08:25  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:25  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:25  L -> UBX CFG,  Size  10,  'Config'
00:08:26  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:26  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:26  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:26  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:26  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:26  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:26  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:26  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:26  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:27  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:27  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:27  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:27  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:27  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:27  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:27  L -> UBX CFG,  Size  10,  'Config'
00:08:27  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:27  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:27  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:28  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:28  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:28  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:28  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:28  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:28  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:28  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:28  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:28  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:28  L -> UBX CFG,  Size  10,  'Config'
00:08:29  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:29  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:29  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:29  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:29  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:29  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:29  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:29  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:29  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:29  L -> UBX CFG,  Size  10,  'Config'
00:08:30  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:30  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:30  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:30  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:30  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:30  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:30  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:30  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:30  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:30  L -> UBX CFG,  Size  10,  'Config'
00:08:31  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:31  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:31  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:31  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:31  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:31  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:31  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:31  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:31  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:31  L -> UBX CFG,  Size  10,  'Config'
00:08:32  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:32  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:32  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:32  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:32  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:32  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:32  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:32  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:32  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:32  L -> UBX CFG,  Size  10,  'Config'
00:08:33  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:33  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:33  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:33  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:33  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:33  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:33  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:33  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:33  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:33  L -> UBX CFG,  Size  10,  'Config'
00:08:34  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:34  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:34  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:34  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:34  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:34  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:34  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:34  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:34  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:35  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:35  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:35  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:35  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:35  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:35  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:35  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:35  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:35  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:35  L -> UBX CFG,  Size  10,  'Config'
00:08:36  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:36  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:36  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:36  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:36  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:36  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:36  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:36  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:36  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:36  L -> UBX CFG,  Size  10,  'Config'
00:08:37  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:37  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:37  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:37  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:37  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:37  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:37  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:37  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:37  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:38  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:38  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:38  L -> UBX CFG,  Size  10,  'Config'
00:08:38  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:38  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:38  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:38  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:38  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:38  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:38  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:39  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:39  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:39  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:39  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:39  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:39  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:39  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:39  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:39  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:39  L -> UBX CFG,  Size  10,  'Config'
00:08:40  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:40  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:40  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:40  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:40  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:40  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:40  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:40  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:40  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:41  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:41  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:41  L -> UBX CFG,  Size  10,  'Config'
00:08:41  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:41  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:41  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:41  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:41  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:41  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:41  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:42  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:42  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:42  L -> UBX CFG,  Size  10,  'Config'
00:08:42  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:42  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:42  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:42  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:42  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:42  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:42  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:43  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:43  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:43  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:43  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:43  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:43  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:43  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:43  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:43  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:43  L -> UBX CFG,  Size  10,  'Config'
00:08:44  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:44  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:44  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:44  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:44  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:44  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:44  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:44  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:44  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:45  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:45  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:45  L -> UBX CFG,  Size  10,  'Config'
00:08:45  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:45  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:45  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:45  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:45  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:45  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:45  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:46  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:46  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:46  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:46  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:46  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:46  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:46  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:46  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:46  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:46  L -> UBX CFG,  Size  10,  'Config'
00:08:47  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:47  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:47  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:47  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:47  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:47  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:47  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:47  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:47  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:48  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:48  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:48  L -> UBX CFG,  Size  10,  'Config'
00:08:48  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:48  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:48  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:48  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:48  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:48  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:48  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:49  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:49  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:49  L -> UBX CFG,  Size  10,  'Config'
00:08:49  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:49  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:49  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:49  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:49  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:49  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:49  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:50  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:50  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:50  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:50  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:50  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:50  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:50  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:50  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:50  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:50  L -> UBX CFG,  Size  10,  'Config'
00:08:51  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:51  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:51  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:51  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:51  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:51  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:51  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:51  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:51  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:52  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:52  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:52  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:52  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:52  L -> UBX CFG,  Size  10,  'Config'
00:08:52  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:52  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:52  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:52  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:52  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:53  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:53  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:53  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:53  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:53  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:53  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:53  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:53  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:53  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:53  L -> UBX CFG,  Size  10,  'Config'
00:08:54  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:54  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:54  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:54  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:54  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:54  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:54  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:54  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:54  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:55  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:55  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:55  L -> UBX CFG,  Size  10,  'Config'
00:08:55  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:55  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:55  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:55  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:55  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:55  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:55  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:56  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:56  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:56  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:56  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:56  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:56  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:56  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:56  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:56  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:56  L -> UBX CFG,  Size  10,  'Config'
00:08:57  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:57  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:08:57  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:57  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:57  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:57  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:57  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:57  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:57  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:58  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:58  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:58  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:58  L -> UBX CFG,  Size  10,  'Config'
00:08:58  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:58  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:58  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:58  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:58  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:58  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:59  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:59  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:59  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:59  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:59  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:59  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:59  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:59  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:59  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:59  L -> UBX CFG,  Size  10,  'Config'
00:09:00  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:00  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:00  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:00  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:00  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:00  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:00  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:00  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:00  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:01  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:01  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
